Algorithm,Function,Mean,Std,Convergence
ILSHADE,F3,417.534,55.455,1:57732.958;100:1313.172;200:566.711;300:499.598;400:479.133;500:468.32;600:460.829;700:455.955;800:452.984;900:451.126;1000:449.473;1100:447.827;1200:445.642;1300:443.163;1400:440.54;1500:438.56;1600:437.13;1700:436.259;1800:435.549;1900:434.736;2000:433.933;2100:433.132;2200:431.444;2300:429.336;2400:427.882;2500:426.938;2600:426.31;2700:426.007;2800:425.714;2900:425.526;3000:425.403;3100:425.279;3200:425.102;3300:424.77;3400:424.148;3500:423.761;3600:423.52;3700:423.236;3800:423.045;3900:422.855;4000:422.65;4100:422.486;4200:422.336;4300:422.172;4400:421.918;4500:421.756;4600:421.532;4700:421.276;4800:420.946;4900:420.658;5000:420.358;5100:420.111;5200:419.885;5300:419.637;5400:419.367;5500:419.169;5600:419.024;5700:418.879;5800:418.78;5900:418.614;6000:418.445;6100:418.303;6200:418.199;6300:418.109;6400:418.011;6500:417.939;6600:417.837;6700:417.787;6800:417.718;6900:417.691;7000:417.668;7100:417.643;7200:417.631;7300:417.607;7400:417.602;7500:417.59;7600:417.568;7700:417.558;7800:417.554;7900:417.55;8000:417.539;8100:417.536;8200:417.535;8300:417.535
ILSHADE,F4,552.759,48.806,1:138406.933;100:7658.4;200:1072.961;300:901.892;400:839.803;500:801.65;600:776.409;700:763.558;800:745.914;900:724.314;1000:708.541;1100:691.314;1200:676.269;1300:662.11;1400:645.669;1500:633.203;1600:623.564;1700:612.109;1800:604.883;1900:600.838;2000:597.825;2100:595.679;2200:593.082;2300:581.581;2400:570.273;2500:565.703;2600:560.178;2700:557.179;2800:556.02;2900:555.808;3000:554.011;3100:552.955;3200:552.822;3300:552.783;3400:552.77;3500:552.765;3600:552.761;3700:552.76;3800:552.759;3900:552.759;4000:552.759;4100:552.759;4200:552.759;4300:552.759;4400:552.759;4500:552.759;4600:552.759;4700:552.759;4800:552.759;4900:552.759;5000:552.759;5100:552.759;5200:552.759;5300:552.759;5400:552.759;5500:552.759;5600:552.759;5700:552.759;5800:552.759;5900:552.759;6000:552.759;6100:552.759;6200:552.759;6300:552.759;6400:552.759;6500:552.759;6600:552.759;6700:552.759;6800:552.759;6900:552.759;7000:552.759;7100:552.759;7200:552.759;7300:552.759;7400:552.759;7500:552.759;7600:552.759;7700:552.759;7800:552.759;7900:552.759;8000:552.759;8100:552.759;8200:552.759;8300:552.759
ILSHADE,F5,500.001,0.0,1:500.111;100:500.002;200:500.001;300:500.001;400:500.001;500:500.001;600:500.001;700:500.001;800:500.001;900:500.001;1000:500.001;1100:500.001;1200:500.001;1300:500.001;1400:500.001;1500:500.001;1600:500.001;1700:500.001;1800:500.001;1900:500.001;2000:500.001;2100:500.001;2200:500.001;2300:500.001;2400:500.001;2500:500.001;2600:500.001;2700:500.001;2800:500.001;2900:500.001;3000:500.001;3100:500.001;3200:500.001;3300:500.001;3400:500.001;3500:500.001;3600:500.001;3700:500.001;3800:500.001;3900:500.001;4000:500.001;4100:500.001;4200:500.001;4300:500.001;4400:500.001;4500:500.001;4600:500.001;4700:500.001;4800:500.001;4900:500.001;5000:500.001;5100:500.001;5200:500.001;5300:500.001;5400:500.001;5500:500.001;5600:500.001;5700:500.001;5800:500.001;5900:500.001;6000:500.001;6100:500.001;6200:500.001;6300:500.001;6400:500.001;6500:500.001;6600:500.001;6700:500.001;6800:500.001;6900:500.001;7000:500.001;7100:500.001;7200:500.001;7300:500.001;7400:500.001;7500:500.001;7600:500.001;7700:500.001;7800:500.001;7900:500.001;8000:500.001;8100:500.001;8200:500.001;8300:500.001
ILSHADE,F6,810.159,59.447,1:8557244.872;100:240032.778;200:7364.384;300:1396.427;400:1161.593;500:1095.635;600:1062.037;700:1037.927;800:1017.382;900:1004.541;1000:992.445;1100:967.736;1200:950.079;1300:936.008;1400:924.712;1500:911.992;1600:899.412;1700:892.906;1800:885.667;1900:877.963;2000:871.072;2100:863.655;2200:853.311;2300:850.875;2400:846.519;2500:840.514;2600:833.325;2700:825.343;2800:821.651;2900:820.359;3000:819.768;3100:819.173;3200:818.459;3300:817.43;3400:816.46;3500:815.482;3600:814.922;3700:814.473;3800:813.647;3900:812.121;4000:811.48;4100:811.263;4200:811.006;4300:810.543;4400:810.221;4500:810.196;4600:810.178;4700:810.171;4800:810.165;4900:810.163;5000:810.162;5100:810.161;5200:810.161;5300:810.161;5400:810.161;5500:810.161;5600:810.161;5700:810.16;5800:810.16;5900:810.16;6000:810.16;6100:810.16;6200:810.16;6300:810.16;6400:810.159;6500:810.159;6600:810.159;6700:810.159;6800:810.159;6900:810.159;7000:810.159;7100:810.159;7200:810.159;7300:810.159;7400:810.159;7500:810.159;7600:810.159;7700:810.159;7800:810.159;7900:810.159;8000:810.159;8100:810.159;8200:810.159;8300:810.159
ILSHADE,F7,1562.733,44.414,1:2557.502;100:1566.584;200:1562.733;300:1562.733;400:1562.733;500:1562.733;600:1562.733;700:1562.733;800:1562.733;900:1562.733;1000:1562.733;1100:1562.733;1200:1562.733;1300:1562.733;1400:1562.733;1500:1562.733;1600:1562.733;1700:1562.733;1800:1562.733;1900:1562.733;2000:1562.733;2100:1562.733;2200:1562.733;2300:1562.733;2400:1562.733;2500:1562.733;2600:1562.733;2700:1562.733;2800:1562.733;2900:1562.733;3000:1562.733;3100:1562.733;3200:1562.733;3300:1562.733;3400:1562.733;3500:1562.733;3600:1562.733;3700:1562.733;3800:1562.733;3900:1562.733;4000:1562.733;4100:1562.733;4200:1562.733;4300:1562.733;4400:1562.733;4500:1562.733;4600:1562.733;4700:1562.733;4800:1562.733;4900:1562.733;5000:1562.733;5100:1562.733;5200:1562.733;5300:1562.733;5400:1562.733;5500:1562.733;5600:1562.733;5700:1562.733;5800:1562.733;5900:1562.733;6000:1562.733;6100:1562.733;6200:1562.733;6300:1562.733;6400:1562.733;6500:1562.733;6600:1562.733;6700:1562.733;6800:1562.733;6900:1562.733;7000:1562.733;7100:1562.733;7200:1562.733;7300:1562.733;7400:1562.733;7500:1562.733;7600:1562.733;7700:1562.733;7800:1562.733;7900:1562.733;8000:1562.733;8100:1562.733;8200:1562.733;8300:1562.733
ILSHADE,F8,822.55,1.815,1:956.285;100:824.123;200:822.924;300:822.744;400:822.688;500:822.665;600:822.653;700:822.648;800:822.644;900:822.64;1000:822.637;1100:822.635;1200:822.632;1300:822.629;1400:822.627;1500:822.625;1600:822.623;1700:822.621;1800:822.62;1900:822.619;2000:822.618;2100:822.617;2200:822.615;2300:822.606;2400:822.595;2500:822.583;2600:822.572;2700:822.568;2800:822.564;2900:822.56;3000:822.558;3100:822.556;3200:822.555;3300:822.554;3400:822.554;3500:822.553;3600:822.552;3700:822.552;3800:822.552;3900:822.552;4000:822.552;4100:822.552;4200:822.551;4300:822.551;4400:822.551;4500:822.551;4600:822.551;4700:822.55;4800:822.55;4900:822.55;5000:822.55;5100:822.55;5200:822.55;5300:822.55;5400:822.55;5500:822.55;5600:822.55;5700:822.55;5800:822.55;5900:822.55;6000:822.55;6100:822.55;6200:822.55;6300:822.55;6400:822.55;6500:822.55;6600:822.55;6700:822.55;6800:822.55;6900:822.55;7000:822.55;7100:822.55;7200:822.55;7300:822.55;7400:822.55;7500:822.55;7600:822.55;7700:822.55;7800:822.55;7900:822.55;8000:822.55;8100:822.55;8200:822.55;8300:822.55
ILSHADE,F9,9293.533,336.213,1:18591.071;100:9431.886;200:9304.814;300:9296.42;400:9294.924;500:9294.408;600:9294.206;700:9294.064;800:9293.924;900:9293.843;1000:9293.81;1100:9293.779;1200:9293.758;1300:9293.742;1400:9293.726;1500:9293.703;1600:9293.687;1700:9293.671;1800:9293.654;1900:9293.64;2000:9293.633;2100:9293.624;2200:9293.61;2300:9293.606;2400:9293.602;2500:9293.592;2600:9293.583;2700:9293.576;2800:9293.574;2900:9293.572;3000:9293.569;3100:9293.567;3200:9293.565;3300:9293.562;3400:9293.559;3500:9293.558;3600:9293.558;3700:9293.557;3800:9293.555;3900:9293.553;4000:9293.552;4100:9293.551;4200:9293.551;4300:9293.55;4400:9293.548;4500:9293.536;4600:9293.534;4700:9293.533;4800:9293.533;4900:9293.533;5000:9293.533;5100:9293.533;5200:9293.533;5300:9293.533;5400:9293.533;5500:9293.533;5600:9293.533;5700:9293.533;5800:9293.533;5900:9293.533;6000:9293.533;6100:9293.533;6200:9293.533;6300:9293.533;6400:9293.533;6500:9293.533;6600:9293.533;6700:9293.533;6800:9293.533;6900:9293.533;7000:9293.533;7100:9293.533;7200:9293.533;7300:9293.533;7400:9293.533;7500:9293.533;7600:9293.533;7700:9293.533;7800:9293.533;7900:9293.533;8000:9293.533;8100:9293.533;8200:9293.533;8300:9293.533
ILSHADE,F10,6522.327,6927.757,1:56860820530.149;100:267617.203;200:53545.6;300:24460.174;400:16840.851;500:12673.304;600:10354.213;700:8964.902;800:8020.562;900:7583.067;1000:7431.409;1100:7326.614;1200:7241.964;1300:7200.614;1400:7169.668;1500:7136.829;1600:7113.22;1700:7092.948;1800:7071.546;1900:7056.126;2000:7045.46;2100:7032.655;2200:7011.44;2300:6979.491;2400:6944.079;2500:6894.737;2600:6842.237;2700:6800.407;2800:6760.988;2900:6736.735;3000:6706.925;3100:6689.536;3200:6667.159;3300:6652.28;3400:6638.706;3500:6628.304;3600:6619.287;3700:6607.322;3800:6595.509;3900:6589.329;4000:6584.98;4100:6580.686;4200:6575.101;4300:6568.964;4400:6564.382;4500:6560.851;4600:6554.84;4700:6551.27;4800:6545.456;4900:6540.844;5000:6537.469;5100:6536.149;5200:6535.189;5300:6534.068;5400:6532.635;5500:6530.245;5600:6527.886;5700:6525.256;5800:6524.206;5900:6523.894;6000:6523.759;6100:6523.614;6200:6523.379;6300:6523.267;6400:6523.149;6500:6522.982;6600:6522.823;6700:6522.684;6800:6522.639;6900:6522.601;7000:6522.561;7100:6522.539;7200:6522.498;7300:6522.432;7400:6522.4;7500:6522.375;7600:6522.365;7700:6522.362;7800:6522.356;7900:6522.348;8000:6522.342;8100:6522.337;8200:6522.335;8300:6522.335
ILSHADE,F11,12538.826,4879.824,1:33506619500.701;100:36869492.094;200:1021251.636;300:227815.098;400:94863.902;500:53081.447;600:34294.749;700:25779.232;800:21669.001;900:19330.295;1000:17616.297;1100:16451.041;1200:15462.892;1300:14922.237;1400:14522.13;1500:14292.152;1600:14103.811;1700:14002.121;1800:13929.084;1900:13855.189;2000:13767.135;2100:13697.173;2200:13608.422;2300:13468.422;2400:13295.082;2500:13180.238;2600:13080.477;2700:12999.231;2800:12955.947;2900:12914.1;3000:12858.486;3100:12819.305;3200:12787.192;3300:12752.404;3400:12733.129;3500:12717.855;3600:12708.29;3700:12697.037;3800:12674.129;3900:12650.568;4000:12640.932;4100:12631.242;4200:12622.126;4300:12615.537;4400:12607.644;4500:12594.66;4600:12584.99;4700:12578.24;4800:12574.404;4900:12571.622;5000:12568.609;5100:12565.459;5200:12561.908;5300:12555.742;5400:12551.571;5500:12548.403;5600:12546.247;5700:12544.781;5800:12543.776;5900:12542.991;6000:12542.407;6100:12541.977;6200:12541.686;6300:12541.41;6400:12541.13;6500:12540.818;6600:12540.532;6700:12540.295;6800:12539.725;6900:12539.344;7000:12539.215;7100:12539.11;7200:12539.083;7300:12539.043;7400:12538.996;7500:12538.948;7600:12538.905;7700:12538.894;7800:12538.884;7900:12538.856;8000:12538.837;8100:12538.83;8200:12538.828;8300:12538.827
ILSHADE,F12,18942.581,19036.278,1:141544397386.048;100:94248618.573;200:229384.109;300:77912.841;400:37997.866;500:25059.195;600:20679.081;700:19537.714;800:19421.112;900:19395.216;1000:19372.402;1100:19356.723;1200:19339.685;1300:19325.502;1400:19308.14;1500:19291.071;1600:19275.76;1700:19259.967;1800:19245.757;1900:19233.42;2000:19223.659;2100:19217.129;2200:19204.517;2300:19186.794;2400:19168.84;2500:19151.524;2600:19133.234;2700:19116.152;2800:19098.38;2900:19081.07;3000:19063.57;3100:19049.435;3200:19039.321;3300:19031.595;3400:19024.612;3500:19016.833;3600:19010.138;3700:19003.252;3800:18997.943;3900:18992.786;4000:18989.279;4100:18985.636;4200:18982.903;4300:18978.498;4400:18974.243;4500:18971.125;4600:18967.967;4700:18964.854;4800:18962.226;4900:18959.875;5000:18957.34;5100:18955.347;5200:18954.117;5300:18953.189;5400:18951.952;5500:18950.918;5600:18949.952;5700:18949.211;5800:18948.0;5900:18947.042;6000:18946.665;6100:18946.353;6200:18945.91;6300:18945.633;6400:18945.417;6500:18945.027;6600:18944.843;6700:18944.523;6800:18944.155;6900:18943.817;7000:18943.578;7100:18943.308;7200:18943.154;7300:18943.033;7400:18942.98;7500:18942.927;7600:18942.865;7700:18942.838;7800:18942.782;7900:18942.741;8000:18942.637;8100:18942.609;8200:18942.586;8300:18942.583
ILSHADE,F13,9557.652,5459.589,1:47142677028.37;100:177155.554;200:54447.412;300:34657.754;400:28192.655;500:25238.028;600:23503.205;700:21954.88;800:20379.538;900:19411.579;1000:18928.942;1100:18362.919;1200:17739.922;1300:17153.278;1400:16657.27;1500:16389.234;1600:16170.893;1700:15873.897;1800:15615.477;1900:15380.638;2000:15203.299;2100:15021.971;2200:14832.507;2300:14565.639;2400:14227.824;2500:13854.095;2600:13564.385;2700:13337.436;2800:13053.211;2900:12825.061;3000:12668.543;3100:12396.246;3200:12228.831;3300:11903.324;3400:11729.514;3500:11659.627;3600:11611.248;3700:11596.544;3800:11569.337;3900:11541.328;4000:11522.276;4100:11502.895;4200:11416.753;4300:11039.892;4400:10726.815;4500:10400.453;4600:10284.326;4700:10206.25;4800:10178.469;4900:10153.278;5000:10134.194;5100:10113.655;5200:10072.265;5300:10047.054;5400:10032.066;5500:10017.593;5600:10007.967;5700:9998.768;5800:9989.497;5900:9980.627;6000:9969.509;6100:9949.387;6200:9912.758;6300:9799.989;6400:9746.723;6500:9729.427;6600:9705.211;6700:9673.803;6800:9661.011;6900:9652.857;7000:9637.834;7100:9621.286;7200:9618.57;7300:9617.058;7400:9614.497;7500:9576.496;7600:9565.934;7700:9564.366;7800:9563.674;7900:9563.16;8000:9561.526;8100:9559.827;8200:9558.556;8300:9558.079
ILSHADE,F14,7998.304,2564.293,1:50418872460.55;100:2376228.118;200:67937.679;300:31784.433;400:19934.539;500:16734.024;600:15307.658;700:14286.58;800:13259.603;900:12564.898;1000:12021.613;1100:11562.23;1200:11151.313;1300:10919.765;1400:10697.007;1500:10568.361;1600:10457.661;1700:10344.349;1800:10247.765;1900:10174.269;2000:10083.597;2100:10004.498;2200:9873.336;2300:9644.494;2400:9477.507;2500:9353.342;2600:9232.691;2700:9138.946;2800:9041.216;2900:8956.735;3000:8872.705;3100:8800.922;3200:8735.325;3300:8675.104;3400:8616.89;3500:8568.892;3600:8531.224;3700:8501.472;3800:8459.401;3900:8407.933;4000:8380.835;4100:8358.069;4200:8324.969;4300:8288.518;4400:8254.466;4500:8227.059;4600:8200.278;4700:8170.086;4800:8144.306;4900:8125.467;5000:8110.419;5100:8095.407;5200:8085.517;5300:8073.594;5400:8059.544;5500:8051.893;5600:8047.498;5700:8041.33;5800:8034.552;5900:8029.994;6000:8026.664;6100:8024.446;6200:8021.04;6300:8018.653;6400:8015.425;6500:8011.328;6600:8009.534;6700:8007.86;6800:8006.745;6900:8005.27;7000:8004.308;7100:8002.903;7200:8002.182;7300:8001.524;7400:8000.935;7500:8000.2;7600:7999.852;7700:7999.583;7800:7999.134;7900:7998.933;8000:7998.753;8100:7998.638;8200:7998.362;8300:7998.339
ILSHADE,F15,2181.07,377.456,1:232159863450.507;100:49285.303;200:3599.145;300:2909.976;400:2805.93;500:2746.187;600:2690.521;700:2640.091;800:2599.739;900:2567.75;1000:2540.206;1100:2511.862;1200:2489.908;1300:2470.727;1400:2453.474;1500:2439.196;1600:2424.471;1700:2407.076;1800:2393.236;1900:2383.463;2000:2374.359;2100:2364.412;2200:2337.722;2300:2311.092;2400:2293.949;2500:2279.545;2600:2271.834;2700:2260.811;2800:2249.489;2900:2242.48;3000:2235.637;3100:2230.907;3200:2224.768;3300:2220.339;3400:2215.935;3500:2211.834;3600:2208.062;3700:2205.282;3800:2200.402;3900:2197.768;4000:2196.051;4100:2194.868;4200:2193.637;4300:2191.737;4400:2189.341;4500:2188.127;4600:2186.751;4700:2185.996;4800:2183.891;4900:2182.931;5000:2182.441;5100:2182.217;5200:2182.033;5300:2181.797;5400:2181.698;5500:2181.617;5600:2181.421;5700:2181.36;5800:2181.348;5900:2181.302;6000:2181.218;6100:2181.201;6200:2181.19;6300:2181.183;6400:2181.166;6500:2181.143;6600:2181.12;6700:2181.112;6800:2181.104;6900:2181.085;7000:2181.081;7100:2181.078;7200:2181.077;7300:2181.076;7400:2181.075;7500:2181.074;7600:2181.074;7700:2181.073;7800:2181.072;7900:2181.072;8000:2181.071;8100:2181.07;8200:2181.07;8300:2181.07
ILSHADE,F16,2071.95,322.257,1:449423299835186.06;100:20174.185;200:4164.109;300:2791.207;400:2427.111;500:2274.708;600:2226.248;700:2194.184;800:2164.773;900:2140.536;1000:2129.515;1100:2122.119;1200:2118.894;1300:2117.377;1400:2115.327;1500:2113.768;1600:2112.689;1700:2111.876;1800:2111.135;1900:2110.606;2000:2109.732;2100:2109.344;2200:2107.302;2300:2102.134;2400:2101.521;2500:2100.847;2600:2100.242;2700:2099.846;2800:2091.956;2900:2085.923;3000:2082.928;3100:2081.638;3200:2080.866;3300:2080.253;3400:2079.885;3500:2079.463;3600:2079.111;3700:2078.906;3800:2078.785;3900:2078.659;4000:2078.461;4100:2078.166;4200:2077.868;4300:2077.726;4400:2077.355;4500:2076.5;4600:2075.872;4700:2075.522;4800:2075.358;4900:2075.194;5000:2075.092;5100:2074.787;5200:2074.686;5300:2074.525;5400:2074.341;5500:2074.157;5600:2074.073;5700:2073.984;5800:2073.937;5900:2073.73;6000:2073.616;6100:2073.48;6200:2073.373;6300:2073.298;6400:2073.184;6500:2073.005;6600:2072.924;6700:2072.861;6800:2072.777;6900:2072.637;7000:2072.565;7100:2072.434;7200:2072.385;7300:2072.361;7400:2072.331;7500:2072.294;7600:2072.203;7700:2072.162;7800:2072.139;7900:2072.078;8000:2072.058;8100:2071.996;8200:2071.973;8300:2071.961
ILSHADE,F17,4850.206,2375.416,1:6749028735.001;100:249843.477;200:102758.667;300:68338.324;400:51446.572;500:42326.08;600:37002.031;700:32927.107;800:29293.618;900:25427.07;1000:22560.721;1100:20604.948;1200:19197.447;1300:18053.235;1400:16938.533;1500:15827.003;1600:14808.824;1700:13926.599;1800:13281.601;1900:12710.001;2000:11989.766;2100:11385.079;2200:10653.686;2300:10247.412;2400:9915.118;2500:9345.687;2600:8804.732;2700:8514.266;2800:8270.465;2900:7941.399;3000:7655.483;3100:7318.61;3200:7083.446;3300:6827.128;3400:6700.501;3500:6557.843;3600:6408.283;3700:6287.129;3800:6182.023;3900:6077.728;4000:5994.723;4100:5872.922;4200:5781.456;4300:5666.905;4400:5621.022;4500:5561.983;4600:5459.215;4700:5341.159;4800:5236.425;4900:5177.553;5000:5138.883;5100:5114.362;5200:5092.783;5300:5064.707;5400:5015.003;5500:4973.205;5600:4943.781;5700:4926.365;5800:4909.435;5900:4897.246;6000:4891.391;6100:4886.715;6200:4883.934;6300:4881.655;6400:4872.381;6500:4869.491;6600:4867.652;6700:4864.753;6800:4863.022;6900:4861.964;7000:4858.348;7100:4856.792;7200:4853.489;7300:4853.045;7400:4851.519;7500:4851.087;7600:4850.937;7700:4850.854;7800:4850.727;7900:4850.628;8000:4850.429;8100:4850.308;8200:4850.27;8300:4850.239
ILSHADE,F18,2732.217,1523.443,1:1.1335899447632064e+18;100:4411001.906;200:25375.261;300:5329.876;400:3420.97;500:3034.853;600:2936.584;700:2846.521;800:2796.871;900:2770.595;1000:2761.518;1100:2758.146;1200:2753.774;1300:2750.718;1400:2748.556;1500:2746.479;1600:2745.115;1700:2744.292;1800:2743.336;1900:2742.59;2000:2741.983;2100:2741.415;2200:2740.902;2300:2740.242;2400:2739.906;2500:2739.48;2600:2738.931;2700:2738.483;2800:2738.224;2900:2737.768;3000:2737.401;3100:2737.02;3200:2736.614;3300:2736.325;3400:2735.817;3500:2735.502;3600:2735.203;3700:2735.028;3800:2734.934;3900:2734.757;4000:2734.588;4100:2734.486;4200:2734.405;4300:2734.146;4400:2733.801;4500:2733.65;4600:2733.592;4700:2733.527;4800:2733.485;4900:2733.412;5000:2733.387;5100:2733.356;5200:2733.337;5300:2733.28;5400:2733.267;5500:2733.234;5600:2733.172;5700:2733.148;5800:2733.113;5900:2733.035;6000:2732.987;6100:2732.975;6200:2732.974;6300:2732.969;6400:2732.937;6500:2732.831;6600:2732.786;6700:2732.73;6800:2732.697;6900:2732.634;7000:2732.584;7100:2732.511;7200:2732.45;7300:2732.438;7400:2732.421;7500:2732.371;7600:2732.344;7700:2732.304;7800:2732.289;7900:2732.271;8000:2732.238;8100:2732.225;8200:2732.221;8300:2732.221
ILSHADE,F19,2036.079,101.779,1:29176.224;100:2554.89;200:2128.926;300:2091.825;400:2076.004;500:2069.915;600:2066.185;700:2062.884;800:2061.641;900:2059.846;1000:2058.652;1100:2057.348;1200:2056.426;1300:2055.595;1400:2054.856;1500:2053.902;1600:2053.311;1700:2052.74;1800:2052.245;1900:2051.402;2000:2050.984;2100:2050.726;2200:2050.264;2300:2049.88;2400:2049.746;2500:2049.331;2600:2048.852;2700:2048.598;2800:2048.409;2900:2047.983;3000:2047.736;3100:2047.404;3200:2047.115;3300:2046.849;3400:2046.587;3500:2046.402;3600:2046.166;3700:2046.107;3800:2045.819;3900:2045.702;4000:2045.461;4100:2045.364;4200:2045.068;4300:2044.877;4400:2044.772;4500:2044.668;4600:2044.518;4700:2044.353;4800:2044.251;4900:2044.19;5000:2044.123;5100:2044.106;5200:2044.027;5300:2043.81;5400:2043.635;5500:2043.505;5600:2043.443;5700:2043.293;5800:2043.155;5900:2042.866;6000:2042.799;6100:2042.661;6200:2042.56;6300:2042.409;6400:2042.263;6500:2041.912;6600:2041.121;6700:2040.559;6800:2040.174;6900:2039.853;7000:2039.315;7100:2038.862;7200:2038.621;7300:2038.269;7400:2037.71;7500:2037.397;7600:2036.994;7700:2036.864;7800:2036.742;7900:2036.666;8000:2036.41;8100:2036.238;8200:2036.225;8300:2036.124
ILSHADE,F20,2274.106,128.791,1:104695.319;100:7150.082;200:2789.643;300:2568.828;400:2488.692;500:2451.439;600:2426.358;700:2409.224;800:2393.286;900:2379.776;1000:2368.589;1100:2358.794;1200:2349.04;1300:2341.874;1400:2334.428;1500:2318.127;1600:2307.705;1700:2303.004;1800:2297.281;1900:2289.737;2000:2282.763;2100:2280.545;2200:2279.308;2300:2277.122;2400:2274.49;2500:2274.142;2600:2274.109;2700:2274.106;2800:2274.106;2900:2274.106;3000:2274.106;3100:2274.106;3200:2274.106;3300:2274.106;3400:2274.106;3500:2274.106;3600:2274.106;3700:2274.106;3800:2274.106;3900:2274.106;4000:2274.106;4100:2274.106;4200:2274.106;4300:2274.106;4400:2274.106;4500:2274.106;4600:2274.106;4700:2274.106;4800:2274.106;4900:2274.106;5000:2274.106;5100:2274.106;5200:2274.106;5300:2274.106;5400:2274.106;5500:2274.106;5600:2274.106;5700:2274.106;5800:2274.106;5900:2274.106;6000:2274.106;6100:2274.106;6200:2274.106;6300:2274.106;6400:2274.106;6500:2274.106;6600:2274.106;6700:2274.106;6800:2274.106;6900:2274.106;7000:2274.106;7100:2274.106;7200:2274.106;7300:2274.106;7400:2274.106;7500:2274.106;7600:2274.106;7700:2274.106;7800:2274.106;7900:2274.106;8000:2274.106;8100:2274.106;8200:2274.106;8300:2274.106
ILSHADE,F21,8493.072,720.117,1:18256.957;100:8628.673;200:8494.913;300:8493.089;400:8493.072;500:8493.072;600:8493.072;700:8493.072;800:8493.072;900:8493.072;1000:8493.072;1100:8493.072;1200:8493.072;1300:8493.072;1400:8493.072;1500:8493.072;1600:8493.072;1700:8493.072;1800:8493.072;1900:8493.072;2000:8493.072;2100:8493.072;2200:8493.072;2300:8493.072;2400:8493.072;2500:8493.072;2600:8493.072;2700:8493.072;2800:8493.072;2900:8493.072;3000:8493.072;3100:8493.072;3200:8493.072;3300:8493.072;3400:8493.072;3500:8493.072;3600:8493.072;3700:8493.072;3800:8493.072;3900:8493.072;4000:8493.072;4100:8493.072;4200:8493.072;4300:8493.072;4400:8493.072;4500:8493.072;4600:8493.072;4700:8493.072;4800:8493.072;4900:8493.072;5000:8493.072;5100:8493.072;5200:8493.072;5300:8493.072;5400:8493.072;5500:8493.072;5600:8493.072;5700:8493.072;5800:8493.072;5900:8493.072;6000:8493.072;6100:8493.072;6200:8493.072;6300:8493.072;6400:8493.072;6500:8493.072;6600:8493.072;6700:8493.072;6800:8493.072;6900:8493.072;7000:8493.072;7100:8493.072;7200:8493.072;7300:8493.072;7400:8493.072;7500:8493.072;7600:8493.072;7700:8493.072;7800:8493.072;7900:8493.072;8000:8493.072;8100:8493.072;8200:8493.072;8300:8493.072
ILSHADE,F22,2642.021,92.364,1:116150.971;100:10912.442;200:3233.807;300:2960.05;400:2888.983;500:2860.534;600:2839.494;700:2823.03;800:2800.848;900:2781.793;1000:2765.91;1100:2752.987;1200:2736.748;1300:2723.931;1400:2714.218;1500:2707.268;1600:2701.424;1700:2695.037;1800:2687.174;1900:2679.506;2000:2675.378;2100:2672.959;2200:2667.851;2300:2666.206;2400:2664.428;2500:2659.694;2600:2656.808;2700:2655.71;2800:2652.904;2900:2651.115;3000:2650.404;3100:2648.537;3200:2646.641;3300:2644.838;3400:2643.564;3500:2643.083;3600:2642.57;3700:2642.227;3800:2642.076;3900:2642.046;4000:2642.038;4100:2642.034;4200:2642.031;4300:2642.027;4400:2642.026;4500:2642.025;4600:2642.022;4700:2642.022;4800:2642.022;4900:2642.022;5000:2642.021;5100:2642.021;5200:2642.021;5300:2642.021;5400:2642.021;5500:2642.021;5600:2642.021;5700:2642.021;5800:2642.021;5900:2642.021;6000:2642.021;6100:2642.021;6200:2642.021;6300:2642.021;6400:2642.021;6500:2642.021;6600:2642.021;6700:2642.021;6800:2642.021;6900:2642.021;7000:2642.021;7100:2642.021;7200:2642.021;7300:2642.021;7400:2642.021;7500:2642.021;7600:2642.021;7700:2642.021;7800:2642.021;7900:2642.021;8000:2642.021;8100:2642.021;8200:2642.021;8300:2642.021
ILSHADE,F23,2600.57,117.565,1:71186.62;100:9947.477;200:3503.731;300:2819.673;400:2728.878;500:2708.391;600:2698.728;700:2692.98;800:2688.351;900:2681.049;1000:2672.135;1100:2656.118;1200:2650.116;1300:2645.084;1400:2639.39;1500:2636.045;1600:2632.148;1700:2627.437;1800:2623.969;1900:2621.851;2000:2620.057;2100:2618.728;2200:2616.945;2300:2614.116;2400:2612.09;2500:2606.846;2600:2603.509;2700:2601.836;2800:2600.836;2900:2600.611;3000:2600.579;3100:2600.571;3200:2600.57;3300:2600.57;3400:2600.57;3500:2600.57;3600:2600.57;3700:2600.57;3800:2600.57;3900:2600.57;4000:2600.57;4100:2600.57;4200:2600.57;4300:2600.57;4400:2600.57;4500:2600.57;4600:2600.57;4700:2600.57;4800:2600.57;4900:2600.57;5000:2600.57;5100:2600.57;5200:2600.57;5300:2600.57;5400:2600.57;5500:2600.57;5600:2600.57;5700:2600.57;5800:2600.57;5900:2600.57;6000:2600.57;6100:2600.57;6200:2600.57;6300:2600.57;6400:2600.57;6500:2600.57;6600:2600.57;6700:2600.57;6800:2600.57;6900:2600.57;7000:2600.57;7100:2600.57;7200:2600.57;7300:2600.57;7400:2600.57;7500:2600.57;7600:2600.57;7700:2600.57;7800:2600.57;7900:2600.57;8000:2600.57;8100:2600.57;8200:2600.57;8300:2600.57
